resolution,timestamp,actual_x,actual_y,keystone_x,keystone_y,keystone_z,error_x,error_y
16x16,2026-04-15 11:05:52,-18.0,0.0,-17.3350,0.3097,72.6621,0.6650,0.3097
16x16,2026-04-15 11:05:52,-18.0,0.0,-17.3298,0.2800,72.6678,0.6702,0.2800
16x16,2026-04-15 11:05:52,-18.0,0.0,-17.3462,0.3093,72.6509,0.6538,0.3093
16x16,2026-04-15 11:06:00,-17.0,0.0,-16.4021,0.2818,73.5953,0.5979,0.2818
16x16,2026-04-15 11:06:00,-17.0,0.0,-16.3846,0.2841,73.6128,0.6154,0.2841
16x16,2026-04-15 11:06:01,-17.0,0.0,-16.3939,0.3097,73.6030,0.6061,0.3097
16x16,2026-04-15 11:06:01,-17.0,0.0,-16.3809,0.2752,73.6166,0.6191,0.2752
16x16,2026-04-15 11:06:01,-17.0,0.0,-16.3948,0.2052,73.6038,0.6052,0.2052
16x16,2026-04-15 11:06:02,-17.0,0.0,-16.4088,0.2510,73.5892,0.5912,0.2510
16x16,2026-04-15 11:06:02,-17.0,0.0,-16.3516,0.3203,73.6451,0.6484,0.3203
16x16,2026-04-15 11:06:03,-17.0,0.0,-16.3618,0.2842,73.6356,0.6382,0.2842
16x16,2026-04-15 11:06:03,-17.0,0.0,-16.3281,0.3016,73.6690,0.6719,0.3016
16x16,2026-04-15 11:06:03,-17.0,0.0,-16.4158,0.2803,73.5816,0.5842,0.2803
16x16,2026-04-15 11:06:11,-16.0,0.0,-15.4062,0.2485,74.5917,0.5938,0.2485
16x16,2026-04-15 11:06:11,-16.0,0.0,-15.4400,0.2597,74.5577,0.5600,0.2597
16x16,2026-04-15 11:06:11,-16.0,0.0,-15.3939,0.2207,74.6045,0.6061,0.2207
16x16,2026-04-15 11:06:12,-16.0,0.0,-15.3723,0.2348,74.6258,0.6277,0.2348
16x16,2026-04-15 11:06:12,-16.0,0.0,-15.4212,0.2283,74.5770,0.5788,0.2283
16x16,2026-04-15 11:06:13,-16.0,0.0,-15.4480,0.2335,74.5501,0.5520,0.2335
16x16,2026-04-15 11:06:13,-16.0,0.0,-15.4311,0.3047,74.5657,0.5689,0.3047
16x16,2026-04-15 11:06:14,-16.0,0.0,-15.4090,0.2778,74.5883,0.5910,0.2778
16x16,2026-04-15 11:06:14,-16.0,0.0,-15.3663,0.2284,74.6319,0.6337,0.2284
16x16,2026-04-15 11:06:14,-16.0,0.0,-15.4488,0.2822,74.5485,0.5512,0.2822
16x16,2026-04-15 11:06:22,-15.0,0.0,-14.4775,0.2590,75.5201,0.5225,0.2590
16x16,2026-04-15 11:06:22,-15.0,0.0,-14.4553,0.2455,75.5425,0.5447,0.2455
16x16,2026-04-15 11:06:22,-15.0,0.0,-14.4414,0.2437,75.5565,0.5586,0.2437
16x16,2026-04-15 11:06:23,-15.0,0.0,-14.4474,0.2522,75.5503,0.5526,0.2522
16x16,2026-04-15 11:06:23,-15.0,0.0,-14.4377,0.2385,75.5602,0.5623,0.2385
16x16,2026-04-15 11:06:24,-15.0,0.0,-14.5020,0.2917,75.4950,0.4980,0.2917
16x16,2026-04-15 11:06:24,-15.0,0.0,-14.4434,0.2753,75.5538,0.5566,0.2753
16x16,2026-04-15 11:06:24,-15.0,0.0,-14.4430,0.2792,75.5542,0.5570,0.2792
16x16,2026-04-15 11:06:25,-15.0,0.0,-14.4888,0.2618,75.5088,0.5112,0.2618
16x16,2026-04-15 11:06:25,-15.0,0.0,-14.4374,0.2675,75.5600,0.5626,0.2675
16x16,2026-04-15 11:06:33,-14.0,0.0,-13.5249,0.2766,76.4722,0.4751,0.2766
16x16,2026-04-15 11:06:33,-14.0,0.0,-13.4936,0.2568,76.5039,0.5064,0.2568
16x16,2026-04-15 11:06:33,-14.0,0.0,-13.4848,0.2425,76.5129,0.5152,0.2425
16x16,2026-04-15 11:06:34,-14.0,0.0,-13.5101,0.2463,76.4876,0.4899,0.2463
16x16,2026-04-15 11:06:34,-14.0,0.0,-13.5267,0.2140,76.4716,0.4733,0.2140
16x16,2026-04-15 11:06:35,-14.0,0.0,-13.4942,0.2766,76.5029,0.5058,0.2766
16x16,2026-04-15 11:06:35,-14.0,0.0,-13.4716,0.2878,76.5252,0.5284,0.2878
16x16,2026-04-15 11:06:35,-14.0,0.0,-13.5092,0.2745,76.4879,0.4908,0.2745
16x16,2026-04-15 11:06:36,-14.0,0.0,-13.4865,0.2075,76.5119,0.5135,0.2075
16x16,2026-04-15 11:06:36,-14.0,0.0,-13.5297,0.2359,76.4681,0.4703,0.2359
16x16,2026-04-15 11:06:44,-13.0,0.0,-12.5131,0.2595,77.4841,0.4869,0.2595
16x16,2026-04-15 11:06:44,-13.0,0.0,-12.5294,0.2668,77.4676,0.4706,0.2668
16x16,2026-04-15 11:06:45,-13.0,0.0,-12.5387,0.2451,77.4589,0.4613,0.2451
16x16,2026-04-15 11:06:45,-13.0,0.0,-12.5673,0.2533,77.4301,0.4327,0.2533
16x16,2026-04-15 11:06:45,-13.0,0.0,-12.5275,0.2811,77.4693,0.4725,0.2811
16x16,2026-04-15 11:06:46,-13.0,0.0,-12.5188,0.2818,77.4779,0.4812,0.2818
16x16,2026-04-15 11:06:46,-13.0,0.0,-12.5391,0.2380,77.4586,0.4609,0.2380
16x16,2026-04-15 11:06:47,-13.0,0.0,-12.5555,0.2770,77.4414,0.4445,0.2770
16x16,2026-04-15 11:06:47,-13.0,0.0,-12.5245,0.2226,77.4734,0.4755,0.2226
16x16,2026-04-15 11:06:55,-12.0,0.0,-11.5716,0.1922,78.4267,0.4284,0.1922
16x16,2026-04-15 11:06:55,-12.0,0.0,-11.5863,0.2470,78.4110,0.4137,0.2470
16x16,2026-04-15 11:06:56,-12.0,0.0,-11.5641,0.2202,78.4338,0.4359,0.2202
16x16,2026-04-15 11:06:56,-12.0,0.0,-11.5803,0.2192,78.4176,0.4197,0.2192
16x16,2026-04-15 11:06:56,-12.0,0.0,-11.5858,0.2444,78.4115,0.4142,0.2444
16x16,2026-04-15 11:06:57,-12.0,0.0,-11.5433,0.2190,78.4546,0.4567,0.2190
16x16,2026-04-15 11:06:57,-12.0,0.0,-11.5618,0.2016,78.4364,0.4382,0.2016
16x16,2026-04-15 11:06:58,-12.0,0.0,-11.5805,0.2158,78.4175,0.4195,0.2158
16x16,2026-04-15 11:06:58,-12.0,0.0,-11.5690,0.2102,78.4290,0.4310,0.2102
16x16,2026-04-15 11:06:58,-12.0,0.0,-11.5632,0.2571,78.4339,0.4368,0.2571
16x16,2026-04-15 11:07:06,-11.0,0.0,-10.5781,0.2838,79.4180,0.4219,0.2838
16x16,2026-04-15 11:07:06,-11.0,0.0,-10.6265,0.2911,79.3695,0.3735,0.2911
16x16,2026-04-15 11:07:07,-11.0,0.0,-10.6167,0.1958,79.3814,0.3833,0.1958
16x16,2026-04-15 11:07:07,-11.0,0.0,-10.6305,0.2436,79.3667,0.3695,0.2436
16x16,2026-04-15 11:07:07,-11.0,0.0,-10.6145,0.2201,79.3832,0.3855,0.2201
16x16,2026-04-15 11:07:08,-11.0,0.0,-10.5903,0.2758,79.4060,0.4097,0.2758
16x16,2026-04-15 11:07:08,-11.0,0.0,-10.6111,0.2406,79.3862,0.3889,0.2406
16x16,2026-04-15 11:07:09,-11.0,0.0,-10.5793,0.2636,79.4173,0.4207,0.2636
16x16,2026-04-15 11:07:09,-11.0,0.0,-10.5990,0.2622,79.3977,0.4010,0.2622
16x16,2026-04-15 11:07:09,-11.0,0.0,-10.5626,0.2233,79.4349,0.4374,0.2233
16x16,2026-04-15 11:07:17,-10.0,0.0,-9.6127,0.2371,80.3843,0.3873,0.2371
16x16,2026-04-15 11:07:17,-10.0,0.0,-9.6284,0.2453,80.3684,0.3716,0.2453
16x16,2026-04-15 11:07:17,-10.0,0.0,-9.6336,0.2267,80.3637,0.3664,0.2267
16x16,2026-04-15 11:07:18,-10.0,0.0,-9.6393,0.1833,80.3589,0.3607,0.1833
16x16,2026-04-15 11:07:18,-10.0,0.0,-9.6605,0.2838,80.3352,0.3395,0.2838
16x16,2026-04-15 11:07:19,-10.0,0.0,-9.6370,0.2465,80.3598,0.3630,0.2465
16x16,2026-04-15 11:07:19,-10.0,0.0,-9.6048,0.2404,80.3921,0.3952,0.2404
16x16,2026-04-15 11:07:20,-10.0,0.0,-9.6207,0.2328,80.3764,0.3793,0.2328
16x16,2026-04-15 11:07:20,-10.0,0.0,-9.6249,0.2630,80.3714,0.3751,0.2630
16x16,2026-04-15 11:07:20,-10.0,0.0,-9.6293,0.2240,80.3680,0.3707,0.2240
16x16,2026-04-15 11:07:28,-9.0,0.0,-8.6911,0.2213,81.3061,0.3089,0.2213
16x16,2026-04-15 11:07:28,-9.0,0.0,-8.6506,0.2719,81.3450,0.3494,0.2719
16x16,2026-04-15 11:07:28,-9.0,0.0,-8.6153,0.2846,81.3799,0.3847,0.2846
16x16,2026-04-15 11:07:29,-9.0,0.0,-8.6605,0.2544,81.3357,0.3395,0.2544
16x16,2026-04-15 11:07:29,-9.0,0.0,-8.6383,0.2701,81.3574,0.3617,0.2701
16x16,2026-04-15 11:07:30,-9.0,0.0,-8.6233,0.2562,81.3728,0.3767,0.2562
16x16,2026-04-15 11:07:30,-9.0,0.0,-8.6341,0.2753,81.3615,0.3659,0.2753
16x16,2026-04-15 11:07:30,-9.0,0.0,-8.6522,0.2484,81.3442,0.3478,0.2484
16x16,2026-04-15 11:07:31,-9.0,0.0,-8.6795,0.2763,81.3161,0.3205,0.2763
16x16,2026-04-15 11:07:31,-9.0,0.0,-8.6640,0.2369,81.3327,0.3360,0.2369
16x16,2026-04-15 11:07:39,-8.0,0.0,-7.6774,0.2510,82.3185,0.3226,0.2510
16x16,2026-04-15 11:07:39,-8.0,0.0,-7.7707,0.2291,82.2259,0.2293,0.2291
16x16,2026-04-15 11:07:39,-8.0,0.0,-7.6960,0.2417,82.3001,0.3040,0.2417
16x16,2026-04-15 11:07:40,-8.0,0.0,-7.7082,0.2611,82.2874,0.2918,0.2611
16x16,2026-04-15 11:07:40,-8.0,0.0,-7.7419,0.2040,82.2554,0.2581,0.2040
16x16,2026-04-15 11:07:41,-8.0,0.0,-7.7159,0.2261,82.2807,0.2841,0.2261
16x16,2026-04-15 11:07:41,-8.0,0.0,-7.6939,0.2449,82.3022,0.3061,0.2449
16x16,2026-04-15 11:07:41,-8.0,0.0,-7.7076,0.2184,82.2892,0.2924,0.2184
16x16,2026-04-15 11:07:42,-8.0,0.0,-7.6682,0.2433,82.3279,0.3318,0.2433
16x16,2026-04-15 11:07:42,-8.0,0.0,-7.6801,0.2668,82.3152,0.3199,0.2668
16x16,2026-04-15 11:07:50,-7.0,0.0,-6.7353,0.2760,83.2590,0.2647,0.2760
16x16,2026-04-15 11:07:50,-7.0,0.0,-6.7390,0.2575,83.2560,0.2610,0.2575
16x16,2026-04-15 11:07:51,-7.0,0.0,-6.7417,0.3008,83.2515,0.2583,0.3008
16x16,2026-04-15 11:07:51,-7.0,0.0,-6.7213,0.2645,83.2735,0.2787,0.2645
16x16,2026-04-15 11:07:51,-7.0,0.0,-6.7290,0.2219,83.2673,0.2710,0.2219
16x16,2026-04-15 11:07:52,-7.0,0.0,-6.7271,0.2566,83.2679,0.2729,0.2566
16x16,2026-04-15 11:07:52,-7.0,0.0,-6.6951,0.2812,83.2990,0.3049,0.2812
16x16,2026-04-15 11:07:53,-7.0,0.0,-6.7304,0.2431,83.2652,0.2696,0.2431
16x16,2026-04-15 11:07:53,-7.0,0.0,-6.7431,0.2513,83.2522,0.2569,0.2513
16x16,2026-04-15 11:08:01,-6.0,0.0,-5.8155,0.2492,84.1791,0.1845,0.2492
16x16,2026-04-15 11:08:01,-6.0,0.0,-5.7261,0.2559,84.2681,0.2739,0.2559
16x16,2026-04-15 11:08:02,-6.0,0.0,-5.7209,0.2004,84.2756,0.2791,0.2004
16x16,2026-04-15 11:08:02,-6.0,0.0,-5.8162,0.2820,84.1769,0.1838,0.2820
16x16,2026-04-15 11:08:02,-6.0,0.0,-5.7662,0.2585,84.2280,0.2338,0.2585
16x16,2026-04-15 11:08:03,-6.0,0.0,-5.7653,0.2462,84.2294,0.2347,0.2462
16x16,2026-04-15 11:08:03,-6.0,0.0,-5.7527,0.2879,84.2401,0.2473,0.2879
16x16,2026-04-15 11:08:04,-6.0,0.0,-5.7427,0.2548,84.2516,0.2573,0.2548
16x16,2026-04-15 11:08:04,-6.0,0.0,-5.7782,0.2386,84.2168,0.2218,0.2386
16x16,2026-04-15 11:08:04,-6.0,0.0,-5.7332,0.3024,84.2587,0.2668,0.3024
16x16,2026-04-15 11:08:12,-5.0,0.0,-4.8114,0.2686,85.1810,0.1886,0.2686
16x16,2026-04-15 11:08:12,-5.0,0.0,-4.7661,0.2700,85.2263,0.2339,0.2700
16x16,2026-04-15 11:08:13,-5.0,0.0,-4.8024,0.2277,85.1922,0.1976,0.2277
16x16,2026-04-15 11:08:13,-5.0,0.0,-4.7952,0.2939,85.1958,0.2048,0.2939
16x16,2026-04-15 11:08:13,-5.0,0.0,-4.7776,0.2860,85.2138,0.2224,0.2860
16x16,2026-04-15 11:08:14,-5.0,0.0,-4.7924,0.2674,85.2001,0.2076,0.2674
16x16,2026-04-15 11:08:14,-5.0,0.0,-4.7781,0.2423,85.2157,0.2219,0.2423
16x16,2026-04-15 11:08:15,-5.0,0.0,-4.8156,0.2406,85.1784,0.1844,0.2406
16x16,2026-04-15 11:08:15,-5.0,0.0,-4.7769,0.2797,85.2149,0.2231,0.2797
16x16,2026-04-15 11:08:15,-5.0,0.0,-4.7859,0.2498,85.2075,0.2141,0.2498
16x16,2026-04-15 11:08:23,-4.0,0.0,-3.8252,0.2468,86.1669,0.1748,0.2468
16x16,2026-04-15 11:08:23,-4.0,0.0,-3.8079,0.2513,86.1838,0.1921,0.2513
16x16,2026-04-15 11:08:23,-4.0,0.0,-3.8430,0.2308,86.1500,0.1570,0.2308
16x16,2026-04-15 11:08:24,-4.0,0.0,-3.7962,0.2583,86.1950,0.2038,0.2583
16x16,2026-04-15 11:08:24,-4.0,0.0,-3.8229,0.2641,86.1679,0.1771,0.2641
16x16,2026-04-15 11:08:25,-4.0,0.0,-3.8618,0.3101,86.1257,0.1382,0.3101
16x16,2026-04-15 11:08:25,-4.0,0.0,-3.7980,0.2905,86.1909,0.2020,0.2905
16x16,2026-04-15 11:08:26,-4.0,0.0,-3.7950,0.2887,86.1940,0.2050,0.2887
16x16,2026-04-15 11:08:26,-4.0,0.0,-3.8001,0.2347,86.1926,0.1999,0.2347
16x16,2026-04-15 11:08:26,-4.0,0.0,-3.8547,0.2670,86.1360,0.1453,0.2670
16x16,2026-04-15 11:08:34,-3.0,0.0,-2.8773,0.2675,87.1103,0.1227,0.2675
