resolution,timestamp,actual_x,actual_y,keystone_x,keystone_y,keystone_z,error_x,error_y
16x16,2026-04-15 11:04:43,-24.0,0.0,-23.7531,0.4542,66.2420,0.2469,0.4542
16x16,2026-04-15 11:04:43,-24.0,0.0,-23.8052,0.4273,66.1905,0.1948,0.4273
16x16,2026-04-15 11:04:44,-24.0,0.0,-23.8549,0.4084,66.1412,0.1451,0.4084
16x16,2026-04-15 11:04:44,-24.0,0.0,-23.8323,0.4455,66.1631,0.1677,0.4455
16x16,2026-04-15 11:04:44,-24.0,0.0,-23.8033,0.4511,66.1919,0.1967,0.4511
16x16,2026-04-15 11:04:45,-24.0,0.0,-23.8329,0.4558,66.1622,0.1671,0.4558
16x16,2026-04-15 11:04:45,-24.0,0.0,-23.7685,0.4275,66.2272,0.2315,0.4275
16x16,2026-04-15 11:04:46,-24.0,0.0,-23.8290,0.4369,66.1665,0.1710,0.4369
16x16,2026-04-15 11:04:46,-24.0,0.0,-23.8503,0.4196,66.1456,0.1497,0.4196
16x16,2026-04-15 11:04:46,-24.0,0.0,-23.7828,0.4160,66.2132,0.2172,0.4160
16x16,2026-04-15 11:04:54,-23.0,0.0,-22.8355,0.4201,67.1602,0.1645,0.4201
16x16,2026-04-15 11:04:54,-23.0,0.0,-22.8332,0.4164,67.1626,0.1668,0.4164
16x16,2026-04-15 11:04:55,-23.0,0.0,-22.8288,0.4195,67.1669,0.1712,0.4195
16x16,2026-04-15 11:04:55,-23.0,0.0,-22.8207,0.4156,67.1751,0.1793,0.4156
16x16,2026-04-15 11:04:55,-23.0,0.0,-22.8487,0.3910,67.1476,0.1513,0.3910
16x16,2026-04-15 11:04:56,-23.0,0.0,-22.8091,0.4516,67.1860,0.1909,0.4516
16x16,2026-04-15 11:04:56,-23.0,0.0,-22.8284,0.4136,67.1674,0.1716,0.4136
16x16,2026-04-15 11:04:57,-23.0,0.0,-22.7904,0.3826,67.2060,0.2096,0.3826
16x16,2026-04-15 11:04:57,-23.0,0.0,-22.8236,0.3818,67.1728,0.1764,0.3818
16x16,2026-04-15 11:04:57,-23.0,0.0,-22.8307,0.4013,67.1654,0.1693,0.4013
16x16,2026-04-15 11:05:05,-22.0,0.0,-21.8338,0.4244,68.1616,0.1662,0.4244
16x16,2026-04-15 11:05:05,-22.0,0.0,-21.8201,0.4233,68.1754,0.1799,0.4233
16x16,2026-04-15 11:05:05,-22.0,0.0,-21.8249,0.4955,68.1689,0.1751,0.4955
16x16,2026-04-15 11:05:06,-22.0,0.0,-21.7900,0.4501,68.2049,0.2100,0.4501
16x16,2026-04-15 11:05:06,-22.0,0.0,-21.7948,0.4152,68.2008,0.2052,0.4152
16x16,2026-04-15 11:05:07,-22.0,0.0,-21.8849,0.3642,68.1117,0.1151,0.3642
16x16,2026-04-15 11:05:07,-22.0,0.0,-21.8149,0.3790,68.1814,0.1851,0.3790
16x16,2026-04-15 11:05:08,-22.0,0.0,-21.8404,0.4082,68.1554,0.1596,0.4082
16x16,2026-04-15 11:05:08,-22.0,0.0,-21.8702,0.4192,68.1254,0.1298,0.4192
16x16,2026-04-15 11:05:08,-22.0,0.0,-21.8432,0.4071,68.1526,0.1568,0.4071
16x16,2026-04-15 11:05:16,-21.0,0.0,-20.7788,0.3686,69.2176,0.2212,0.3686
16x16,2026-04-15 11:05:16,-21.0,0.0,-20.8562,0.3655,69.1403,0.1438,0.3655
16x16,2026-04-15 11:05:16,-21.0,0.0,-20.8077,0.3601,69.1889,0.1923,0.3601
16x16,2026-04-15 11:05:17,-21.0,0.0,-20.7986,0.3383,69.1984,0.2014,0.3383
16x16,2026-04-15 11:05:17,-21.0,0.0,-20.8260,0.3747,69.1703,0.1740,0.3747
16x16,2026-04-15 11:05:18,-21.0,0.0,-20.8135,0.4028,69.1823,0.1865,0.4028
16x16,2026-04-15 11:05:18,-21.0,0.0,-20.7879,0.3970,69.2080,0.2121,0.3970
16x16,2026-04-15 11:05:18,-21.0,0.0,-20.8272,0.4159,69.1682,0.1728,0.4159
16x16,2026-04-15 11:05:19,-21.0,0.0,-20.7993,0.4611,69.1952,0.2007,0.4611
16x16,2026-04-15 11:05:19,-21.0,0.0,-20.8509,0.3823,69.1453,0.1491,0.3823
16x16,2026-04-15 11:05:27,-20.0,0.0,-19.8368,0.3690,70.1595,0.1632,0.3690
16x16,2026-04-15 11:05:27,-20.0,0.0,-19.8072,0.3774,70.1889,0.1928,0.3774
16x16,2026-04-15 11:05:27,-20.0,0.0,-19.8428,0.3693,70.1535,0.1572,0.3693
16x16,2026-04-15 11:05:28,-20.0,0.0,-19.8282,0.3371,70.1687,0.1718,0.3371
16x16,2026-04-15 11:05:28,-20.0,0.0,-19.8161,0.3120,70.1812,0.1839,0.3120
16x16,2026-04-15 11:05:29,-20.0,0.0,-19.8308,0.3951,70.1649,0.1692,0.3951
16x16,2026-04-15 11:05:29,-20.0,0.0,-19.8319,0.4283,70.1631,0.1681,0.4283
16x16,2026-04-15 11:05:29,-20.0,0.0,-19.8207,0.3654,70.1756,0.1793,0.3654
16x16,2026-04-15 11:05:30,-20.0,0.0,-19.8464,0.3551,70.1502,0.1536,0.3551
16x16,2026-04-15 11:05:30,-20.0,0.0,-19.8650,0.3613,70.1315,0.1350,0.3613
16x16,2026-04-15 11:05:38,-19.0,0.0,-18.8409,0.3184,71.1562,0.1591,0.3184
16x16,2026-04-15 11:05:38,-19.0,0.0,-18.7933,0.3668,71.2028,0.2067,0.3668
16x16,2026-04-15 11:05:39,-19.0,0.0,-18.8505,0.3453,71.1461,0.1495,0.3453
16x16,2026-04-15 11:05:39,-19.0,0.0,-18.8545,0.3964,71.1411,0.1455,0.3964
16x16,2026-04-15 11:05:39,-19.0,0.0,-18.8569,0.3600,71.1394,0.1431,0.3600
16x16,2026-04-15 11:05:40,-19.0,0.0,-18.8468,0.4015,71.1486,0.1532,0.4015
16x16,2026-04-15 11:05:40,-19.0,0.0,-18.8105,0.4122,71.1846,0.1895,0.4122
16x16,2026-04-15 11:05:41,-19.0,0.0,-18.8707,0.3924,71.1249,0.1293,0.3924
16x16,2026-04-15 11:05:41,-19.0,0.0,-18.8570,0.3541,71.1394,0.1430,0.3541
16x16,2026-04-15 11:05:49,-18.0,0.0,-17.8689,0.3349,72.1278,0.1311,0.3349
16x16,2026-04-15 11:05:49,-18.0,0.0,-17.8463,0.3757,72.1495,0.1537,0.3757
16x16,2026-04-15 11:05:50,-18.0,0.0,-17.8431,0.3804,72.1526,0.1569,0.3804
16x16,2026-04-15 11:05:50,-18.0,0.0,-17.8581,0.3409,72.1384,0.1419,0.3409
16x16,2026-04-15 11:05:50,-18.0,0.0,-17.8537,0.3898,72.1417,0.1463,0.3898
16x16,2026-04-15 11:05:51,-18.0,0.0,-17.8755,0.3235,72.1214,0.1245,0.3235
16x16,2026-04-15 11:05:51,-18.0,0.0,-17.8269,0.3509,72.1694,0.1731,0.3509
16x16,2026-04-15 11:05:52,-18.0,0.0,-17.8274,0.3922,72.1680,0.1726,0.3922
16x16,2026-04-15 11:05:52,-18.0,0.0,-17.8223,0.3614,72.1738,0.1777,0.3614
16x16,2026-04-15 11:05:52,-18.0,0.0,-17.8390,0.3915,72.1564,0.1610,0.3915
16x16,2026-04-15 11:06:00,-17.0,0.0,-16.8703,0.3637,73.1256,0.1297,0.3637
16x16,2026-04-15 11:06:00,-17.0,0.0,-16.8524,0.3661,73.1434,0.1476,0.3661
16x16,2026-04-15 11:06:01,-17.0,0.0,-16.8619,0.3926,73.1333,0.1381,0.3926
16x16,2026-04-15 11:06:01,-17.0,0.0,-16.8483,0.3572,73.1477,0.1517,0.3572
16x16,2026-04-15 11:06:01,-17.0,0.0,-16.8629,0.2848,73.1346,0.1371,0.2848
16x16,2026-04-15 11:06:02,-17.0,0.0,-16.8769,0.3321,73.1196,0.1231,0.3321
16x16,2026-04-15 11:06:02,-17.0,0.0,-16.8184,0.4036,73.1764,0.1816,0.4036
16x16,2026-04-15 11:06:03,-17.0,0.0,-16.8290,0.3661,73.1668,0.1710,0.3661
16x16,2026-04-15 11:06:03,-17.0,0.0,-16.7943,0.3845,73.2010,0.2057,0.3845
16x16,2026-04-15 11:06:03,-17.0,0.0,-16.8844,0.3624,73.1115,0.1156,0.3624
16x16,2026-04-15 11:06:11,-16.0,0.0,-15.8476,0.3306,74.1487,0.1524,0.3306
16x16,2026-04-15 11:06:11,-16.0,0.0,-15.8825,0.3418,74.1136,0.1175,0.3418
16x16,2026-04-15 11:06:11,-16.0,0.0,-15.8351,0.3016,74.1618,0.1649,0.3016
16x16,2026-04-15 11:06:12,-16.0,0.0,-15.8127,0.3162,74.1839,0.1873,0.3162
16x16,2026-04-15 11:06:12,-16.0,0.0,-15.8629,0.3095,74.1339,0.1371,0.3095
16x16,2026-04-15 11:06:13,-16.0,0.0,-15.8907,0.3146,74.1060,0.1093,0.3146
16x16,2026-04-15 11:06:13,-16.0,0.0,-15.8735,0.3881,74.1215,0.1265,0.3881
16x16,2026-04-15 11:06:14,-16.0,0.0,-15.8505,0.3606,74.1452,0.1495,0.3606
16x16,2026-04-15 11:06:14,-16.0,0.0,-15.8069,0.3095,74.1899,0.1931,0.3095
16x16,2026-04-15 11:06:14,-16.0,0.0,-15.8912,0.3649,74.1044,0.1088,0.3649
16x16,2026-04-15 11:06:22,-15.0,0.0,-14.8933,0.3419,75.1026,0.1067,0.3419
16x16,2026-04-15 11:06:22,-15.0,0.0,-14.8708,0.3276,75.1255,0.1292,0.3276
16x16,2026-04-15 11:06:22,-15.0,0.0,-14.8564,0.3255,75.1399,0.1436,0.3255
16x16,2026-04-15 11:06:23,-15.0,0.0,-14.8629,0.3345,75.1331,0.1371,0.3345
16x16,2026-04-15 11:06:23,-15.0,0.0,-14.8528,0.3207,75.1436,0.1472,0.3207
16x16,2026-04-15 11:06:24,-15.0,0.0,-14.9187,0.3756,75.0764,0.0813,0.3756
16x16,2026-04-15 11:06:24,-15.0,0.0,-14.8583,0.3585,75.1372,0.1417,0.3585
16x16,2026-04-15 11:06:24,-15.0,0.0,-14.8579,0.3627,75.1375,0.1421,0.3627
16x16,2026-04-15 11:06:25,-15.0,0.0,-14.9052,0.3450,75.0906,0.0948,0.3450
16x16,2026-04-15 11:06:25,-15.0,0.0,-14.8523,0.3505,75.1434,0.1477,0.3505
16x16,2026-04-15 11:06:33,-14.0,0.0,-13.9144,0.3601,76.0808,0.0856,0.3601
16x16,2026-04-15 11:06:33,-14.0,0.0,-13.8822,0.3405,76.1135,0.1178,0.3405
16x16,2026-04-15 11:06:33,-14.0,0.0,-13.8733,0.3250,76.1227,0.1267,0.3250
16x16,2026-04-15 11:06:34,-14.0,0.0,-13.8993,0.3290,76.0966,0.1007,0.3290
16x16,2026-04-15 11:06:34,-14.0,0.0,-13.9163,0.2956,76.0804,0.0837,0.2956
16x16,2026-04-15 11:06:35,-14.0,0.0,-13.8826,0.3603,76.1125,0.1174,0.3603
16x16,2026-04-15 11:06:35,-14.0,0.0,-13.8594,0.3719,76.1354,0.1406,0.3719
16x16,2026-04-15 11:06:35,-14.0,0.0,-13.8981,0.3579,76.0972,0.1019,0.3579
16x16,2026-04-15 11:06:36,-14.0,0.0,-13.8748,0.2891,76.1220,0.1252,0.2891
16x16,2026-04-15 11:06:36,-14.0,0.0,-13.9193,0.3187,76.0769,0.0807,0.3187
16x16,2026-04-15 11:06:44,-13.0,0.0,-12.8737,0.3428,77.1215,0.1263,0.3428
16x16,2026-04-15 11:06:44,-13.0,0.0,-12.8904,0.3505,77.1046,0.1096,0.3505
16x16,2026-04-15 11:06:45,-13.0,0.0,-12.9001,0.3284,77.0956,0.0999,0.3284
16x16,2026-04-15 11:06:45,-13.0,0.0,-12.9292,0.3369,77.0663,0.0708,0.3369
16x16,2026-04-15 11:06:45,-13.0,0.0,-12.8887,0.3658,77.1060,0.1113,0.3658
16x16,2026-04-15 11:06:46,-13.0,0.0,-12.8797,0.3656,77.1150,0.1203,0.3656
16x16,2026-04-15 11:06:46,-13.0,0.0,-12.9006,0.3208,77.0953,0.0994,0.3208
16x16,2026-04-15 11:06:47,-13.0,0.0,-12.9173,0.3613,77.0775,0.0827,0.3613
16x16,2026-04-15 11:06:47,-13.0,0.0,-12.8852,0.3053,77.1110,0.1148,0.3053
16x16,2026-04-15 11:06:55,-12.0,0.0,-11.9053,0.2743,78.0914,0.0947,0.2743
16x16,2026-04-15 11:06:55,-12.0,0.0,-11.9200,0.3310,78.0752,0.0800,0.3310
16x16,2026-04-15 11:06:56,-12.0,0.0,-11.8973,0.3028,78.0988,0.1027,0.3028
16x16,2026-04-15 11:06:56,-12.0,0.0,-11.9140,0.3022,78.0821,0.0860,0.3022
16x16,2026-04-15 11:06:56,-12.0,0.0,-11.9193,0.3281,78.0760,0.0807,0.3281
16x16,2026-04-15 11:06:57,-12.0,0.0,-11.8758,0.3019,78.1202,0.1242,0.3019
16x16,2026-04-15 11:06:57,-12.0,0.0,-11.8952,0.2840,78.1014,0.1048,0.2840
16x16,2026-04-15 11:06:58,-12.0,0.0,-11.9139,0.2989,78.0823,0.0861,0.2989
16x16,2026-04-15 11:06:58,-12.0,0.0,-11.9024,0.2929,78.0939,0.0976,0.2929
16x16,2026-04-15 11:06:58,-12.0,0.0,-11.8964,0.3412,78.0985,0.1036,0.3412
16x16,2026-04-15 11:07:06,-11.0,0.0,-10.8822,0.3695,79.1114,0.1178,0.3695
16x16,2026-04-15 11:07:06,-11.0,0.0,-10.9323,0.3772,79.0610,0.0677,0.3772
16x16,2026-04-15 11:07:07,-11.0,0.0,-10.9222,0.2788,79.0742,0.0778,0.2788
16x16,2026-04-15 11:07:07,-11.0,0.0,-10.9362,0.3279,79.0587,0.0638,0.3279
16x16,2026-04-15 11:07:07,-11.0,0.0,-10.9199,0.3036,79.0758,0.0801,0.3036
16x16,2026-04-15 11:07:08,-11.0,0.0,-10.8949,0.3608,79.0990,0.1051,0.3608
16x16,2026-04-15 11:07:08,-11.0,0.0,-10.9164,0.3250,79.0787,0.0836,0.3250
16x16,2026-04-15 11:07:09,-11.0,0.0,-10.8836,0.3483,79.1107,0.1164,0.3483
16x16,2026-04-15 11:07:09,-11.0,0.0,-10.9039,0.3470,79.0904,0.0961,0.3470
16x16,2026-04-15 11:07:09,-11.0,0.0,-10.8664,0.3068,79.1291,0.1336,0.3068
16x16,2026-04-15 11:07:17,-10.0,0.0,-9.8880,0.3214,80.1067,0.1120,0.3214
16x16,2026-04-15 11:07:17,-10.0,0.0,-9.9047,0.3302,80.0897,0.0953,0.3302
16x16,2026-04-15 11:07:17,-10.0,0.0,-9.9100,0.3108,80.0851,0.0900,0.3108
16x16,2026-04-15 11:07:18,-10.0,0.0,-9.9157,0.2663,80.0806,0.0843,0.2663
16x16,2026-04-15 11:07:18,-10.0,0.0,-9.9375,0.3698,80.0555,0.0625,0.3698
16x16,2026-04-15 11:07:19,-10.0,0.0,-9.9131,0.3311,80.0813,0.0869,0.3311
16x16,2026-04-15 11:07:19,-10.0,0.0,-9.8801,0.3248,80.1145,0.1199,0.3248
16x16,2026-04-15 11:07:20,-10.0,0.0,-9.8965,0.3172,80.0983,0.1035,0.3172
16x16,2026-04-15 11:07:20,-10.0,0.0,-9.9007,0.3481,80.0931,0.0993,0.3481
16x16,2026-04-15 11:07:20,-10.0,0.0,-9.9051,0.3080,80.0900,0.0949,0.3080
16x16,2026-04-15 11:07:28,-9.0,0.0,-8.9389,0.3053,81.0558,0.0611,0.3053
16x16,2026-04-15 11:07:28,-9.0,0.0,-8.8971,0.3576,81.0956,0.1029,0.3576
16x16,2026-04-15 11:07:28,-9.0,0.0,-8.8609,0.3708,81.1312,0.1391,0.3708
16x16,2026-04-15 11:07:29,-9.0,0.0,-8.9071,0.3399,81.0863,0.0929,0.3399
16x16,2026-04-15 11:07:29,-9.0,0.0,-8.8844,0.3560,81.1084,0.1156,0.3560
16x16,2026-04-15 11:07:30,-9.0,0.0,-8.8689,0.3415,81.1244,0.1311,0.3415
16x16,2026-04-15 11:07:30,-9.0,0.0,-8.8801,0.3612,81.1124,0.1199,0.3612
16x16,2026-04-15 11:07:30,-9.0,0.0,-8.8987,0.3335,81.0950,0.1013,0.3335
16x16,2026-04-15 11:07:31,-9.0,0.0,-8.9270,0.3625,81.0656,0.0730,0.3625
16x16,2026-04-15 11:07:31,-9.0,0.0,-8.9109,0.3215,81.0832,0.0891,0.3215
16x16,2026-04-15 11:07:39,-8.0,0.0,-7.8944,0.3365,82.0984,0.1056,0.3365
16x16,2026-04-15 11:07:39,-8.0,0.0,-7.9905,0.3140,82.0033,0.0095,0.3140
16x16,2026-04-15 11:07:39,-8.0,0.0,-7.9135,0.3266,82.0797,0.0865,0.3266
16x16,2026-04-15 11:07:40,-8.0,0.0,-7.9257,0.3472,82.0666,0.0743,0.3472
16x16,2026-04-15 11:07:40,-8.0,0.0,-7.9609,0.2877,82.0339,0.0391,0.2877
16x16,2026-04-15 11:07:41,-8.0,0.0,-7.9339,0.3108,82.0600,0.0661,0.3108
16x16,2026-04-15 11:07:41,-8.0,0.0,-7.9111,0.3301,82.0819,0.0889,0.3301
16x16,2026-04-15 11:07:41,-8.0,0.0,-7.9257,0.3029,82.0684,0.0743,0.3029
16x16,2026-04-15 11:07:42,-8.0,0.0,-7.8847,0.3286,82.1084,0.1153,0.3286
16x16,2026-04-15 11:07:42,-8.0,0.0,-7.8971,0.3527,82.0949,0.1029,0.3527
16x16,2026-04-15 11:07:50,-7.0,0.0,-6.9230,0.3628,83.0674,0.0770,0.3628
16x16,2026-04-15 11:07:50,-7.0,0.0,-6.9271,0.3433,83.0644,0.0729,0.3433
16x16,2026-04-15 11:07:51,-7.0,0.0,-6.9299,0.3882,83.0591,0.0701,0.3882
16x16,2026-04-15 11:07:51,-7.0,0.0,-6.9086,0.3506,83.0824,0.0914,0.3506
16x16,2026-04-15 11:07:51,-7.0,0.0,-6.9167,0.3069,83.0764,0.0833,0.3069
16x16,2026-04-15 11:07:52,-7.0,0.0,-6.9145,0.3425,83.0769,0.0855,0.3425
16x16,2026-04-15 11:07:52,-7.0,0.0,-6.8815,0.3683,83.1086,0.1185,0.3683
16x16,2026-04-15 11:07:53,-7.0,0.0,-6.9181,0.3289,83.0740,0.0819,0.3289
16x16,2026-04-15 11:07:53,-7.0,0.0,-6.9313,0.3372,83.0604,0.0687,0.3372
16x16,2026-04-15 11:08:01,-6.0,0.0,-5.9747,0.3352,84.0158,0.0253,0.3352
16x16,2026-04-15 11:08:01,-6.0,0.0,-5.8827,0.3420,84.1073,0.1173,0.3420
16x16,2026-04-15 11:08:02,-6.0,0.0,-5.8776,0.2850,84.1155,0.1224,0.2850
16x16,2026-04-15 11:08:02,-6.0,0.0,-5.9757,0.3692,84.0128,0.0243,0.3692
16x16,2026-04-15 11:08:02,-6.0,0.0,-5.9241,0.3449,84.0658,0.0759,0.3449
16x16,2026-04-15 11:08:03,-6.0,0.0,-5.9229,0.3324,84.0677,0.0771,0.3324
16x16,2026-04-15 11:08:03,-6.0,0.0,-5.9101,0.3753,84.0779,0.0899,0.3753
16x16,2026-04-15 11:08:04,-6.0,0.0,-5.8997,0.3410,84.0904,0.1003,0.3410
16x16,2026-04-15 11:08:04,-6.0,0.0,-5.9364,0.3242,84.0547,0.0636,0.3242
16x16,2026-04-15 11:08:04,-6.0,0.0,-5.8900,0.3902,84.0970,0.1100,0.3902
16x16,2026-04-15 11:08:12,-5.0,0.0,-4.9395,0.3559,85.0477,0.0605,0.3559
16x16,2026-04-15 11:08:12,-5.0,0.0,-4.8925,0.3569,85.0944,0.1075,0.3569
16x16,2026-04-15 11:08:13,-5.0,0.0,-4.9303,0.3133,85.0597,0.0697,0.3133
16x16,2026-04-15 11:08:13,-5.0,0.0,-4.9227,0.3816,85.0624,0.0773,0.3816
16x16,2026-04-15 11:08:13,-5.0,0.0,-4.9045,0.3735,85.0813,0.0955,0.3735
16x16,2026-04-15 11:08:14,-5.0,0.0,-4.9201,0.3543,85.0671,0.0799,0.3543
16x16,2026-04-15 11:08:14,-5.0,0.0,-4.9050,0.3285,85.0840,0.0950,0.3285
16x16,2026-04-15 11:08:15,-5.0,0.0,-4.9437,0.3267,85.0455,0.0563,0.3267
16x16,2026-04-15 11:08:15,-5.0,0.0,-4.9037,0.3671,85.0825,0.0963,0.3671
16x16,2026-04-15 11:08:15,-5.0,0.0,-4.9131,0.3362,85.0754,0.0869,0.3362
16x16,2026-04-15 11:08:23,-4.0,0.0,-3.9223,0.3330,86.0636,0.0777,0.3330
16x16,2026-04-15 11:08:23,-4.0,0.0,-3.9044,0.3377,86.0809,0.0956,0.3377
16x16,2026-04-15 11:08:23,-4.0,0.0,-3.9404,0.3166,86.0469,0.0596,0.3166
16x16,2026-04-15 11:08:24,-4.0,0.0,-3.8921,0.3452,86.0926,0.1079,0.3452
16x16,2026-04-15 11:08:24,-4.0,0.0,-3.9198,0.3511,86.0644,0.0802,0.3511
16x16,2026-04-15 11:08:25,-4.0,0.0,-3.9600,0.3987,86.0200,0.0400,0.3987
16x16,2026-04-15 11:08:25,-4.0,0.0,-3.8943,0.3783,86.0873,0.1057,0.3783
16x16,2026-04-15 11:08:26,-4.0,0.0,-3.8912,0.3764,86.0906,0.1088,0.3764
16x16,2026-04-15 11:08:26,-4.0,0.0,-3.8964,0.3205,86.0904,0.1036,0.3205
16x16,2026-04-15 11:08:26,-4.0,0.0,-3.9527,0.3542,86.0314,0.0473,0.3542
16x16,2026-04-15 11:08:34,-3.0,0.0,-2.9444,0.3544,87.0343,0.0556,0.3544
