resolution,timestamp,actual_x,actual_y,keystone_x,keystone_y,keystone_z,error_x,error_y
16x16,2026-04-15 11:04:33,-25.0,0.0,-23.6210,1.8273,66.2997,1.3790,1.8273
16x16,2026-04-15 11:04:33,-25.0,0.0,-23.6218,1.8232,66.2993,1.3782,1.8232
16x16,2026-04-15 11:04:33,-25.0,0.0,-23.5415,1.7811,66.3830,1.4585,1.7811
16x16,2026-04-15 11:04:34,-25.0,0.0,-23.5996,1.7873,66.3246,1.4004,1.7873
16x16,2026-04-15 11:04:34,-25.0,0.0,-23.6090,1.7954,66.3145,1.3910,1.7954
16x16,2026-04-15 11:04:35,-25.0,0.0,-23.6147,1.8078,66.3077,1.3853,1.8078
16x16,2026-04-15 11:04:35,-25.0,0.0,-23.5989,1.7913,66.3249,1.4011,1.7913
16x16,2026-04-15 11:04:43,-24.0,0.0,-22.5782,1.8366,67.3389,1.4218,1.8366
16x16,2026-04-15 11:04:43,-24.0,0.0,-22.6262,1.8128,67.2932,1.3738,1.8128
16x16,2026-04-15 11:04:44,-24.0,0.0,-22.6773,1.7907,67.2441,1.3227,1.7907
16x16,2026-04-15 11:04:44,-24.0,0.0,-22.6550,1.8268,67.2632,1.3450,1.8268
16x16,2026-04-15 11:04:44,-24.0,0.0,-22.6244,1.8362,67.2928,1.3756,1.8362
16x16,2026-04-15 11:04:45,-24.0,0.0,-22.6557,1.8368,67.2616,1.3443,1.8368
16x16,2026-04-15 11:04:45,-24.0,0.0,-22.5905,1.8143,67.3287,1.4095,1.8143
16x16,2026-04-15 11:04:46,-24.0,0.0,-22.6497,1.8220,67.2690,1.3503,1.8220
16x16,2026-04-15 11:04:46,-24.0,0.0,-22.6725,1.8006,67.2481,1.3275,1.8006
16x16,2026-04-15 11:04:46,-24.0,0.0,-22.6044,1.8032,67.3158,1.3956,1.8032
16x16,2026-04-15 11:04:54,-23.0,0.0,-21.6797,1.8193,68.2364,1.3203,1.8193
16x16,2026-04-15 11:04:54,-23.0,0.0,-21.6771,1.8155,68.2393,1.3229,1.8155
16x16,2026-04-15 11:04:55,-23.0,0.0,-21.6712,1.8217,68.2446,1.3288,1.8217
16x16,2026-04-15 11:04:55,-23.0,0.0,-21.6651,1.8149,68.2513,1.3349,1.8149
16x16,2026-04-15 11:04:55,-23.0,0.0,-21.6926,1.7913,68.2260,1.3074,1.7913
16x16,2026-04-15 11:04:56,-23.0,0.0,-21.6540,1.8503,68.2590,1.3460,1.8503
16x16,2026-04-15 11:04:56,-23.0,0.0,-21.6729,1.8135,68.2436,1.3271,1.8135
