resolution,timestamp,actual_x,actual_y,keystone_x,keystone_y,keystone_z,error_x,error_y
16x16,2026-04-15 11:04:23,-26.0,0.0,-24.2296,1.7141,65.7019,1.7704,1.7141
16x16,2026-04-15 11:04:24,-26.0,0.0,-24.3088,1.7433,65.6206,1.6912,1.7433
16x16,2026-04-15 11:04:24,-26.0,0.0,-24.2973,1.9235,65.6167,1.7027,1.9235
16x16,2026-04-15 11:04:32,-25.0,0.0,-22.8798,1.4206,67.0710,2.1202,1.4206
16x16,2026-04-15 11:04:32,-25.0,0.0,-23.1734,1.6648,66.7598,1.8266,1.6648
16x16,2026-04-15 11:04:33,-25.0,0.0,-23.2766,1.8154,66.6443,1.7234,1.8154
16x16,2026-04-15 11:04:33,-25.0,0.0,-23.2260,1.7097,66.7037,1.7740,1.7097
16x16,2026-04-15 11:04:33,-25.0,0.0,-23.0853,1.5850,66.8539,1.9147,1.5850
16x16,2026-04-15 11:04:34,-25.0,0.0,-23.3981,1.5998,66.5407,1.6019,1.5998
16x16,2026-04-15 11:04:34,-25.0,0.0,-22.9629,1.4985,66.9826,2.0371,1.4985
16x16,2026-04-15 11:04:35,-25.0,0.0,-23.2037,1.7734,66.7207,1.7963,1.7734
16x16,2026-04-15 11:04:35,-25.0,0.0,-23.3972,1.8393,66.5219,1.6028,1.8393
16x16,2026-04-15 11:04:43,-24.0,0.0,-22.3313,1.3068,67.6263,1.6687,1.3068
16x16,2026-04-15 11:04:43,-24.0,0.0,-22.3082,1.5469,67.6324,1.6918,1.5469
16x16,2026-04-15 11:04:44,-24.0,0.0,-22.2590,1.7035,67.6689,1.7410,1.7035
16x16,2026-04-15 11:04:44,-24.0,0.0,-22.5090,1.3967,67.4429,1.4910,1.3967
16x16,2026-04-15 11:04:44,-24.0,0.0,-22.2304,1.6123,67.7050,1.7696,1.6123
16x16,2026-04-15 11:04:45,-24.0,0.0,-22.1796,1.5303,67.7620,1.8204,1.5303
16x16,2026-04-15 11:04:45,-24.0,0.0,-22.3587,1.6871,67.5708,1.6413,1.6871
16x16,2026-04-15 11:04:46,-24.0,0.0,-22.5385,1.6391,67.3954,1.4615,1.6391
16x16,2026-04-15 11:04:46,-24.0,0.0,-22.3602,1.5199,67.5825,1.6398,1.5199
16x16,2026-04-15 11:04:46,-24.0,0.0,-22.1580,1.6856,67.7711,1.8420,1.6856
16x16,2026-04-15 11:04:54,-23.0,0.0,-21.2978,1.8929,68.6100,1.7022,1.8929
16x16,2026-04-15 11:04:54,-23.0,0.0,-21.3382,1.8114,68.5775,1.6618,1.8114
16x16,2026-04-15 11:04:55,-23.0,0.0,-21.4745,1.7769,68.4448,1.5255,1.7769
16x16,2026-04-15 11:04:55,-23.0,0.0,-21.3406,1.4299,68.6068,1.6594,1.4299
16x16,2026-04-15 11:04:55,-23.0,0.0,-21.4583,1.8190,68.4570,1.5417,1.8190
16x16,2026-04-15 11:04:56,-23.0,0.0,-21.3239,1.5922,68.6109,1.6761,1.5922
16x16,2026-04-15 11:04:56,-23.0,0.0,-21.3488,1.6215,68.5837,1.6512,1.6215
16x16,2026-04-15 11:04:57,-23.0,0.0,-21.2272,1.9314,68.6766,1.7728,1.9314
16x16,2026-04-15 11:04:57,-23.0,0.0,-21.3336,1.6781,68.5940,1.6664,1.6781
16x16,2026-04-15 11:04:57,-23.0,0.0,-21.4405,1.7050,68.4851,1.5595,1.7050
16x16,2026-04-15 11:05:05,-22.0,0.0,-20.5469,1.7417,69.3727,1.4531,1.7417
16x16,2026-04-15 11:05:05,-22.0,0.0,-20.4874,1.9457,69.4121,1.5126,1.9457
16x16,2026-04-15 11:05:05,-22.0,0.0,-20.3440,1.7730,69.5720,1.6560,1.7730
16x16,2026-04-15 11:05:06,-22.0,0.0,-20.3167,1.9128,69.5854,1.6833,1.9128
16x16,2026-04-15 11:05:06,-22.0,0.0,-20.4725,1.6685,69.4535,1.5275,1.6685
16x16,2026-04-15 11:05:07,-22.0,0.0,-20.5858,1.5299,69.3523,1.4142,1.5299
16x16,2026-04-15 11:05:07,-22.0,0.0,-20.5070,1.4724,69.4354,1.4930,1.4724
16x16,2026-04-15 11:05:08,-22.0,0.0,-20.3032,1.8097,69.6092,1.6968,1.8097
16x16,2026-04-15 11:05:08,-22.0,0.0,-20.3847,1.8330,69.5257,1.6153,1.8330
16x16,2026-04-15 11:05:08,-22.0,0.0,-20.2659,1.6290,69.6630,1.7341,1.6290
16x16,2026-04-15 11:05:16,-21.0,0.0,-19.5502,1.5502,70.3834,1.4498,1.5502
16x16,2026-04-15 11:05:16,-21.0,0.0,-19.6639,1.5441,70.2705,1.3361,1.5441
16x16,2026-04-15 11:05:16,-21.0,0.0,-19.5746,1.7304,70.3428,1.4254,1.7304
16x16,2026-04-15 11:05:17,-21.0,0.0,-19.5471,1.6505,70.3776,1.4529,1.6505
16x16,2026-04-15 11:05:17,-21.0,0.0,-19.4902,1.6808,70.4316,1.5098,1.6808
16x16,2026-04-15 11:05:18,-21.0,0.0,-19.6218,1.7845,70.2906,1.3782,1.7845
16x16,2026-04-15 11:05:18,-21.0,0.0,-19.4176,1.6343,70.5082,1.5824,1.6343
16x16,2026-04-15 11:05:18,-21.0,0.0,-19.5781,1.8072,70.3318,1.4219,1.8072
16x16,2026-04-15 11:05:19,-21.0,0.0,-19.4606,1.6582,70.4632,1.5394,1.6582
16x16,2026-04-15 11:05:19,-21.0,0.0,-19.5808,1.7419,70.3355,1.4192,1.7419
16x16,2026-04-15 11:05:27,-20.0,0.0,-18.5830,1.7940,71.3242,1.4170,1.7940
16x16,2026-04-15 11:05:27,-20.0,0.0,-18.6021,1.6179,71.3225,1.3979,1.6179
16x16,2026-04-15 11:05:27,-20.0,0.0,-18.4899,1.6146,71.4347,1.5101,1.6146
16x16,2026-04-15 11:05:28,-20.0,0.0,-18.4044,1.6809,71.5135,1.5956,1.6809
16x16,2026-04-15 11:05:28,-20.0,0.0,-18.5266,1.4414,71.4133,1.4734,1.4414
16x16,2026-04-15 11:05:29,-20.0,0.0,-18.5494,1.7118,71.3660,1.4506,1.7118
16x16,2026-04-15 11:05:29,-20.0,0.0,-18.3281,1.7452,71.5831,1.6719,1.7452
16x16,2026-04-15 11:05:29,-20.0,0.0,-18.4514,1.8032,71.4544,1.5486,1.8032
16x16,2026-04-15 11:05:30,-20.0,0.0,-18.4400,1.5205,71.4929,1.5600,1.5205
16x16,2026-04-15 11:05:30,-20.0,0.0,-18.5875,1.7370,71.3255,1.4125,1.7370
16x16,2026-04-15 11:05:38,-19.0,0.0,-17.3268,1.7646,72.5779,1.6732,1.7646
16x16,2026-04-15 11:05:38,-19.0,0.0,-17.3271,1.7242,72.5819,1.6729,1.7242
16x16,2026-04-15 11:05:39,-19.0,0.0,-17.5607,1.5255,72.3688,1.4393,1.5255
16x16,2026-04-15 11:05:39,-19.0,0.0,-17.5336,1.7967,72.3686,1.4664,1.7967
16x16,2026-04-15 11:05:39,-19.0,0.0,-17.3523,1.6220,72.5672,1.6477,1.6220
16x16,2026-04-15 11:05:40,-19.0,0.0,-17.5300,1.7256,72.3798,1.4700,1.7256
16x16,2026-04-15 11:05:40,-19.0,0.0,-17.5876,1.8991,72.3035,1.4124,1.8991
16x16,2026-04-15 11:05:41,-19.0,0.0,-17.4917,1.6854,72.4220,1.5083,1.6854
16x16,2026-04-15 11:05:41,-19.0,0.0,-17.3962,1.6702,72.5187,1.6038,1.6702
16x16,2026-04-15 11:05:49,-18.0,0.0,-16.7015,1.8318,73.1925,1.2985,1.8318
16x16,2026-04-15 11:05:49,-18.0,0.0,-16.4884,1.9452,73.3907,1.5116,1.9452
16x16,2026-04-15 11:05:50,-18.0,0.0,-16.4319,1.6950,73.4760,1.5681,1.6950
16x16,2026-04-15 11:05:50,-18.0,0.0,-16.5118,1.7183,73.3939,1.4882,1.7183
16x16,2026-04-15 11:05:50,-18.0,0.0,-16.5536,1.9512,73.3252,1.4464,1.9512
16x16,2026-04-15 11:05:51,-18.0,0.0,-16.5455,1.7424,73.3577,1.4545,1.7424
16x16,2026-04-15 11:05:51,-18.0,0.0,-16.5550,1.7443,73.3481,1.4450,1.7443
16x16,2026-04-15 11:05:52,-18.0,0.0,-16.5719,1.7087,73.3351,1.4281,1.7087
16x16,2026-04-15 11:05:52,-18.0,0.0,-16.3344,1.9688,73.5408,1.6656,1.9688
16x16,2026-04-15 11:05:52,-18.0,0.0,-16.6342,1.8365,73.2589,1.3658,1.8365
16x16,2026-04-15 11:06:00,-17.0,0.0,-15.7455,1.7811,74.1489,1.2545,1.7811
16x16,2026-04-15 11:06:00,-17.0,0.0,-15.8024,1.6479,74.1075,1.1976,1.6479
16x16,2026-04-15 11:06:01,-17.0,0.0,-15.5536,1.8086,74.3363,1.4464,1.8086
16x16,2026-04-15 11:06:01,-17.0,0.0,-15.7152,1.8144,74.1750,1.2848,1.8144
16x16,2026-04-15 11:06:01,-17.0,0.0,-15.6490,2.1457,74.1971,1.3510,2.1457
16x16,2026-04-15 11:06:02,-17.0,0.0,-15.7609,2.2090,74.0770,1.2391,2.2090
16x16,2026-04-15 11:06:02,-17.0,0.0,-15.5376,1.7887,74.3546,1.4624,1.7887
16x16,2026-04-15 11:06:03,-17.0,0.0,-15.6575,1.8566,74.2271,1.3425,1.8566
16x16,2026-04-15 11:06:03,-17.0,0.0,-15.6447,1.7007,74.2584,1.3553,1.7007
16x16,2026-04-15 11:06:03,-17.0,0.0,-15.7766,1.8786,74.1061,1.2234,1.8786
16x16,2026-04-15 11:06:11,-16.0,0.0,-14.6974,1.9065,75.1739,1.3026,1.9065
16x16,2026-04-15 11:06:11,-16.0,0.0,-14.7285,1.8595,75.1493,1.2715,1.8595
16x16,2026-04-15 11:06:11,-16.0,0.0,-14.5008,1.8755,75.3731,1.4992,1.8755
16x16,2026-04-15 11:06:12,-16.0,0.0,-14.6924,1.9986,75.1662,1.3076,1.9986
16x16,2026-04-15 11:06:12,-16.0,0.0,-14.7518,1.7670,75.1379,1.2482,1.7670
16x16,2026-04-15 11:06:13,-16.0,0.0,-14.7096,2.0143,75.1469,1.2904,2.0143
16x16,2026-04-15 11:06:13,-16.0,0.0,-14.6793,1.8948,75.1935,1.3207,1.8948
16x16,2026-04-15 11:06:14,-16.0,0.0,-14.8704,1.9115,75.0016,1.1296,1.9115
16x16,2026-04-15 11:06:14,-16.0,0.0,-14.5762,2.0551,75.2733,1.4238,2.0551
16x16,2026-04-15 11:06:14,-16.0,0.0,-14.9739,1.7668,74.9174,1.0261,1.7668
16x16,2026-04-15 11:06:22,-15.0,0.0,-13.7822,1.7169,76.1071,1.2178,1.7169
16x16,2026-04-15 11:06:22,-15.0,0.0,-13.7618,1.7377,76.1246,1.2382,1.7377
16x16,2026-04-15 11:06:22,-15.0,0.0,-13.4935,1.6471,76.4025,1.5065,1.6471
16x16,2026-04-15 11:06:23,-15.0,0.0,-13.7295,1.9386,76.1289,1.2705,1.9386
16x16,2026-04-15 11:06:23,-15.0,0.0,-13.6575,1.8963,76.2064,1.3425,1.8963
16x16,2026-04-15 11:06:24,-15.0,0.0,-13.8685,2.1366,75.9614,1.1315,2.1366
16x16,2026-04-15 11:06:24,-15.0,0.0,-13.6542,1.7857,76.2250,1.3458,1.7857
16x16,2026-04-15 11:06:24,-15.0,0.0,-13.7351,1.9441,76.1226,1.2649,1.9441
16x16,2026-04-15 11:06:25,-15.0,0.0,-13.8053,1.5719,76.1020,1.1947,1.5719
16x16,2026-04-15 11:06:25,-15.0,0.0,-13.7509,1.9016,76.1131,1.2491,1.9016
16x16,2026-04-15 11:06:33,-14.0,0.0,-12.6343,1.9430,77.2122,1.3657,1.9430
16x16,2026-04-15 11:06:33,-14.0,0.0,-12.6236,1.7829,77.2470,1.3764,1.7829
16x16,2026-04-15 11:06:33,-14.0,0.0,-12.6411,1.8127,77.2253,1.3589,1.8127
16x16,2026-04-15 11:06:34,-14.0,0.0,-12.6917,1.7281,77.1873,1.3083,1.7281
16x16,2026-04-15 11:06:34,-14.0,0.0,-12.8489,2.0529,76.9825,1.1511,2.0529
16x16,2026-04-15 11:06:35,-14.0,0.0,-12.8537,1.8679,77.0067,1.1463,1.8679
16x16,2026-04-15 11:06:35,-14.0,0.0,-12.6786,1.9491,77.1675,1.3214,1.9491
16x16,2026-04-15 11:06:35,-14.0,0.0,-12.9306,2.0663,76.8997,1.0694,2.0663
16x16,2026-04-15 11:06:36,-14.0,0.0,-12.7367,1.7468,77.1401,1.2633,1.7468
16x16,2026-04-15 11:06:36,-14.0,0.0,-12.9359,1.6014,76.9620,1.0641,1.6014
16x16,2026-04-15 11:06:44,-13.0,0.0,-11.7787,1.8520,78.0725,1.2213,1.8520
16x16,2026-04-15 11:06:44,-13.0,0.0,-11.6675,1.8328,78.1854,1.3325,1.8328
16x16,2026-04-15 11:06:45,-13.0,0.0,-11.7607,1.8869,78.0846,1.2393,1.8869
16x16,2026-04-15 11:06:45,-13.0,0.0,-11.7880,1.8680,78.0607,1.2120,1.8680
16x16,2026-04-15 11:06:45,-13.0,0.0,-11.7187,1.9438,78.1167,1.2813,1.9438
16x16,2026-04-15 11:06:46,-13.0,0.0,-11.7404,2.2364,78.0425,1.2596,2.2364
16x16,2026-04-15 11:06:46,-13.0,0.0,-11.7658,2.1540,78.0331,1.2342,2.1540
16x16,2026-04-15 11:06:47,-13.0,0.0,-11.7155,1.8824,78.1299,1.2845,1.8824
16x16,2026-04-15 11:06:47,-13.0,0.0,-11.6883,2.1186,78.1159,1.3117,2.1186
16x16,2026-04-15 11:06:55,-12.0,0.0,-10.6670,1.9398,79.1540,1.3330,1.9398
16x16,2026-04-15 11:06:55,-12.0,0.0,-10.7764,1.8181,79.0676,1.2236,1.8181
16x16,2026-04-15 11:06:56,-12.0,0.0,-10.7354,1.9718,79.0808,1.2646,1.9718
16x16,2026-04-15 11:06:56,-12.0,0.0,-10.7681,1.7976,79.0794,1.2319,1.7976
16x16,2026-04-15 11:06:56,-12.0,0.0,-10.7777,1.8581,79.0595,1.2223,1.8581
16x16,2026-04-15 11:06:57,-12.0,0.0,-10.5648,1.7707,79.2845,1.4352,1.7707
16x16,2026-04-15 11:06:57,-12.0,0.0,-10.9017,2.1873,78.8758,1.0983,2.1873
16x16,2026-04-15 11:06:58,-12.0,0.0,-10.8233,2.0331,78.9828,1.1767,2.0331
16x16,2026-04-15 11:06:58,-12.0,0.0,-10.7586,1.8609,79.0779,1.2414,1.8609
16x16,2026-04-15 11:06:58,-12.0,0.0,-10.6752,2.1958,79.0961,1.3248,2.1958
16x16,2026-04-15 11:07:06,-11.0,0.0,-9.6436,1.7989,80.1869,1.3564,1.7989
16x16,2026-04-15 11:07:06,-11.0,0.0,-9.7367,2.0087,80.0543,1.2633,2.0087
16x16,2026-04-15 11:07:07,-11.0,0.0,-9.8363,1.7375,80.0084,1.1637,1.7375
16x16,2026-04-15 11:07:07,-11.0,0.0,-9.8864,2.2231,79.8618,1.1136,2.2231
16x16,2026-04-15 11:07:07,-11.0,0.0,-9.7564,1.9043,80.0559,1.2436,1.9043
16x16,2026-04-15 11:07:08,-11.0,0.0,-9.7112,2.1482,80.0495,1.2888,2.1482
16x16,2026-04-15 11:07:08,-11.0,0.0,-9.5298,1.9397,80.2712,1.4702,1.9397
16x16,2026-04-15 11:07:09,-11.0,0.0,-9.5443,2.1088,80.2212,1.4557,2.1088
16x16,2026-04-15 11:07:09,-11.0,0.0,-9.5862,1.8994,80.2240,1.4138,1.8994
16x16,2026-04-15 11:07:09,-11.0,0.0,-9.6342,2.1579,80.1225,1.3658,2.1579
16x16,2026-04-15 11:07:17,-10.0,0.0,-8.7003,1.9707,81.0759,1.2997,1.9707
16x16,2026-04-15 11:07:17,-10.0,0.0,-8.6187,1.8782,81.1759,1.3813,1.8782
16x16,2026-04-15 11:07:17,-10.0,0.0,-8.8357,2.1454,80.9035,1.1643,2.1454
16x16,2026-04-15 11:07:18,-10.0,0.0,-8.7405,1.9092,81.0502,1.2595,1.9092
16x16,2026-04-15 11:07:18,-10.0,0.0,-8.7317,2.1824,80.9955,1.2683,2.1824
16x16,2026-04-15 11:07:19,-10.0,0.0,-8.7616,2.0739,80.9925,1.2384,2.0739
16x16,2026-04-15 11:07:19,-10.0,0.0,-8.6198,1.8733,81.1759,1.3802,1.8733
16x16,2026-04-15 11:07:20,-10.0,0.0,-8.8643,2.1303,80.8793,1.1357,2.1303
16x16,2026-04-15 11:07:20,-10.0,0.0,-8.7405,1.6353,81.1055,1.2595,1.6353
16x16,2026-04-15 11:07:20,-10.0,0.0,-8.8553,2.0227,80.9130,1.1447,2.0227
16x16,2026-04-15 11:07:28,-9.0,0.0,-7.6592,2.0104,82.0782,1.3408,2.0104
16x16,2026-04-15 11:07:28,-9.0,0.0,-8.0717,2.0682,81.6641,0.9283,2.0682
16x16,2026-04-15 11:07:28,-9.0,0.0,-7.7931,1.8848,81.9794,1.2069,1.8848
16x16,2026-04-15 11:07:29,-9.0,0.0,-7.8675,2.0298,81.8717,1.1325,2.0298
16x16,2026-04-15 11:07:29,-9.0,0.0,-7.7769,1.9519,81.9790,1.2231,1.9519
16x16,2026-04-15 11:07:30,-9.0,0.0,-7.8988,1.9494,81.8612,1.1012,1.9494
16x16,2026-04-15 11:07:30,-9.0,0.0,-7.7944,2.3866,81.8441,1.2056,2.3866
16x16,2026-04-15 11:07:30,-9.0,0.0,-7.9705,1.9568,81.7898,1.0295,1.9568
16x16,2026-04-15 11:07:31,-9.0,0.0,-7.7633,1.7345,82.0430,1.2367,1.7345
16x16,2026-04-15 11:07:31,-9.0,0.0,-7.8735,1.8892,81.9003,1.1265,1.8892
16x16,2026-04-15 11:07:39,-8.0,0.0,-6.8441,2.1081,82.8356,1.1559,2.1081
16x16,2026-04-15 11:07:39,-8.0,0.0,-6.9091,2.3087,82.7118,1.0909,2.3087
16x16,2026-04-15 11:07:39,-8.0,0.0,-6.8877,1.8982,82.8531,1.1123,1.8982
16x16,2026-04-15 11:07:40,-8.0,0.0,-7.0558,1.9028,82.6896,0.9442,1.9028
16x16,2026-04-15 11:07:40,-8.0,0.0,-6.7921,2.1607,82.8694,1.2079,2.1607
16x16,2026-04-15 11:07:41,-8.0,0.0,-6.9689,1.7568,82.8109,1.0311,1.7568
16x16,2026-04-15 11:07:41,-8.0,0.0,-6.9211,1.9591,82.8043,1.0789,1.9591
16x16,2026-04-15 11:07:41,-8.0,0.0,-6.9664,1.8624,82.7865,1.0336,1.8624
16x16,2026-04-15 11:07:42,-8.0,0.0,-6.9075,2.1141,82.7732,1.0925,2.1141
16x16,2026-04-15 11:07:42,-8.0,0.0,-6.7254,1.9284,83.0011,1.2746,1.9284
16x16,2026-04-15 11:07:50,-7.0,0.0,-6.1012,1.8904,83.6105,0.8988,1.8904
16x16,2026-04-15 11:07:50,-7.0,0.0,-5.9967,2.0008,83.6761,1.0033,2.0008
16x16,2026-04-15 11:07:51,-7.0,0.0,-5.9247,2.2316,83.6662,1.0753,2.2316
16x16,2026-04-15 11:07:51,-7.0,0.0,-6.0313,1.9641,83.6547,0.9687,1.9641
16x16,2026-04-15 11:07:51,-7.0,0.0,-6.0119,2.0663,83.6404,0.9881,2.0663
16x16,2026-04-15 11:07:52,-7.0,0.0,-6.0352,2.0432,83.6259,0.9648,2.0432
16x16,2026-04-15 11:07:52,-7.0,0.0,-5.8762,2.0907,83.7605,1.1238,2.0907
16x16,2026-04-15 11:07:53,-7.0,0.0,-6.0166,1.9606,83.6697,0.9834,1.9606
16x16,2026-04-15 11:07:53,-7.0,0.0,-6.1049,2.0417,83.5603,0.8951,2.0417
16x16,2026-04-15 11:08:01,-6.0,0.0,-5.0025,2.0182,84.6038,0.9975,2.0182
16x16,2026-04-15 11:08:01,-6.0,0.0,-5.0627,1.9872,84.5593,0.9373,1.9872
16x16,2026-04-15 11:08:02,-6.0,0.0,-5.0375,2.0608,84.5553,0.9625,2.0608
16x16,2026-04-15 11:08:02,-6.0,0.0,-5.0508,2.0455,84.5487,0.9492,2.0455
16x16,2026-04-15 11:08:02,-6.0,0.0,-5.1274,1.9918,84.4974,0.8726,1.9918
16x16,2026-04-15 11:08:03,-6.0,0.0,-5.3449,2.0273,84.2815,0.6551,2.0273
16x16,2026-04-15 11:08:03,-6.0,0.0,-5.0482,2.0475,84.5504,0.9518,2.0475
16x16,2026-04-15 11:08:04,-6.0,0.0,-5.0948,2.1719,84.4594,0.9052,2.1719
16x16,2026-04-15 11:08:04,-6.0,0.0,-5.1421,2.2665,84.3781,0.8579,2.2665
16x16,2026-04-15 11:08:04,-6.0,0.0,-5.0913,1.8649,84.5762,0.9087,1.8649
16x16,2026-04-15 11:08:12,-5.0,0.0,-4.1556,2.1097,85.3379,0.8444,2.1097
16x16,2026-04-15 11:08:12,-5.0,0.0,-4.0785,2.0601,85.4292,0.9215,2.0601
16x16,2026-04-15 11:08:13,-5.0,0.0,-4.1550,2.0785,85.3525,0.8450,2.0785
16x16,2026-04-15 11:08:13,-5.0,0.0,-4.0981,1.8442,85.5048,0.9019,1.8442
16x16,2026-04-15 11:08:13,-5.0,0.0,-3.9763,2.1062,85.4988,1.0237,2.1062
16x16,2026-04-15 11:08:14,-5.0,0.0,-4.0983,1.9810,85.4465,0.9017,1.9810
16x16,2026-04-15 11:08:14,-5.0,0.0,-4.1537,1.9006,85.4307,0.8463,1.9006
16x16,2026-04-15 11:08:15,-5.0,0.0,-3.8773,1.8152,85.7177,1.1227,1.8152
16x16,2026-04-15 11:08:15,-5.0,0.0,-4.0682,1.8759,85.5188,0.9318,1.8759
16x16,2026-04-15 11:08:15,-5.0,0.0,-4.1949,2.0128,85.3457,0.8051,2.0128
16x16,2026-04-15 11:08:23,-4.0,0.0,-3.2170,2.0897,86.1626,0.7830,2.0897
16x16,2026-04-15 11:08:23,-4.0,0.0,-3.1095,2.0442,86.2777,0.8905,2.0442
16x16,2026-04-15 11:08:23,-4.0,0.0,-3.1661,1.9708,86.2695,0.8339,1.9708
16x16,2026-04-15 11:08:24,-4.0,0.0,-3.2355,2.1910,86.0912,0.7645,2.1910
16x16,2026-04-15 11:08:24,-4.0,0.0,-3.2125,1.8796,86.2770,0.7875,1.8796
16x16,2026-04-15 11:08:25,-4.0,0.0,-3.3127,2.0782,86.0882,0.6873,2.0782
16x16,2026-04-15 11:08:25,-4.0,0.0,-3.0788,2.0991,86.2726,0.9212,2.0991
16x16,2026-04-15 11:08:26,-4.0,0.0,-3.0809,1.9576,86.3488,0.9191,1.9576
16x16,2026-04-15 11:08:26,-4.0,0.0,-3.0854,1.9609,86.3432,0.9146,1.9609
16x16,2026-04-15 11:08:26,-4.0,0.0,-3.2418,2.0431,86.1669,0.7582,2.0431
16x16,2026-04-15 11:08:34,-3.0,0.0,-2.0889,2.2493,86.9296,0.9111,2.2493
